tweet_id,retweet_count,favorite_count
688828561667567616,393,1428
688804835492233216,203,1003
688789766343622656,695,2303
688547210804498433,738,2713
688519176466644993,774,2401
688385280030670848,4699,9633
688211956440801280,877,2316
688179443353796608,619,2202
688116655151435777,822,2939
688064179421470721,380,1798
687841446767013888,2667,5668
687826841265172480,1187,2834
687818504314159109,1002,2588
687807801670897665,742,2492
687732144991551489,695,1834
687704180304273409,884,2538
687664829264453632,536,2009
687494652870668288,605,1976
687480748861947905,253,1659
687476254459715584,560,2056
687460506001633280,569,2133
687399393394311168,660,1968
687317306314240000,9639,20852
687312378585812992,2003,4527
687127927494963200,2416,5662
687124485711986689,525,2249
687109925361856513,2601,6030
687102708889812993,1039,2428
687096057537363968,634,2334
686947101016735744,3351,8935
686760001961103360,1453,3656
686749460672679938,1540,3607
686730991906516992,1267,4310
686683045143953408,849,2919
686618349602762752,1437,3828
686606069955735556,573,1972
686394059078897668,714,1805
686386521809772549,928,3382
686377065986265092,594,2290
686358356425093120,717,2280
686286779679375361,1752,4149
686050296934563840,767,2288
686035780142297088,128,1201
686034024800862208,1222,3227
686007916130873345,445,2579
686003207160610816,674,1891
685973236358713344,550,2190
685943807276412928,631,1685
685906723014619143,3076,7802
685681090388975616,134,2109
685667379192414208,603,2434
685663452032069632,1539,3380
685641971164143616,825,3042
685547936038666240,16578,34199
685532292383666176,1215,3152
685325112850124800,4199,9835
685321586178670592,680,2751
685315239903100929,1142,3474
685307451701334016,465,2151
685268753634967552,1271,3218
685198997565345792,701,2423
685169283572338688,1500,4247
684969860808454144,397,2460
684959798585110529,3302,7065
684940049151070208,1100,3341
684926975086034944,490,3634
684914660081053696,1547,3647
684902183876321280,558,1954
684880619965411328,867,2183
684830982659280897,22805,36338
684800227459624960,1055,2824
684594889858887680,3725,9251
684588130326986752,1482,4266
684567543613382656,1297,3128
684538444857667585,1007,2739
684481074559381504,1233,4028
684460069371654144,585,2063
684241637099323392,3502,8461
684225744407494656,223,1281
684222868335505415,1450,3977
684200372118904832,1082,2245
684195085588783105,546,1988
684188786104872960,1243,3611
684177701129875456,709,2093
684147889187209216,1573,3091
684122891630342144,499,2072
684097758874210310,1516,4265
683857920510050305,1176,3944
683852578183077888,370,2000
683849932751646720,1036,2717
683834909291606017,1167,2718
683828599284170753,1120,2915
683773439333797890,1430,3470
683742671509258241,3503,6748
683515932363329536,3080,7626
683498322573824003,1019,3286
683481228088049664,1052,2742
683462770029932544,709,2519
683449695444799489,1700,4048
683391852557561860,2514,7906
683357973142474752,983,3043
683142553609318400,1097,2996
683111407806746624,962,3519
683098815881154561,698,2250
683078886620553216,590,2061
683030066213818368,768,2233
682962037429899265,17613,38313
682808988178739200,190,1843
682788441537560576,1182,2566
682750546109968385,462,1583
682697186228989953,380,1367
682662431982772225,1144,3170
682638830361513985,638,2137
682429480204398592,1228,3564
682406705142087680,1864,7865
682393905736888321,720,2317
682389078323662849,494,1724
682303737705140231,1060,3189
682259524040966145,1279,4324
682242692827447297,1246,3384
682088079302213632,10434,18946
682059653698686977,1783,5130
682047327939461121,1016,3318
682032003584274432,2126,6827
682003177596559360,1621,3267
681981167097122816,1089,2902
681891461017812993,866,2553
681694085539872773,4283,13242
681679526984871937,473,1835
681654059175129088,978,2728
681610798867845120,502,1984
681579835668455424,1374,3680
681523177663676416,6128,14842
681340665377193984,295,1699
681339448655802368,4288,9626
681320187870711809,792,2742
681302363064414209,1930,4090
681297372102656000,1015,3323
681281657291280384,1163,3333
681261549936340994,290,1514
681242418453299201,569,1550
681231109724700672,511,2490
681193455364796417,1564,3852
680970795137544192,704,2515
680959110691590145,2114,4726
680940246314430465,1113,3331
680934982542561280,464,2145
680913438424612864,653,2484
680889648562991104,383,1830
680836378243002368,1403,3584
680805554198020098,698,2234
680801747103793152,870,2454
680798457301471234,1099,2963
680609293079592961,750,2732
680583894916304897,1420,3750
680497766108381184,2008,4387
680494726643068929,510,1783
680473011644985345,785,2641
680440374763077632,533,1510
680221482581123072,305,1515
680206703334408192,1246,2942
680191257256136705,531,2226
680176173301628928,1654,4039
680161097740095489,774,2403
680145970311643136,1843,3738
680130881361686529,1002,2365
680115823365742593,952,2808
680100725817409536,1444,3695
680085611152338944,9450,13231
680070545539371008,928,2672
679877062409191424,683,2044
679872969355714560,698,2257
679862121895714818,655,2542
679854723806179328,1303,2962
679844490799091713,804,2451
679828447187857408,14819,37493
679777920601223168,1172,3191
679736210798047232,837,2165
679729593985699840,867,2239
679722016581222400,495,1711
679530280114372609,2192,4930
679527802031484928,763,2735
679511351870550016,1334,3490
679503373272485890,1554,3246
679475951516934144,669,2161
679462823135686656,19849,32788
679405845277462528,1266,2456
679158373988876288,8528,22117
679148763231985668,1088,2864
679132435750195208,1220,3064
679111216690831360,2695,6161
679062614270468097,8649,17601
679047485189439488,713,2321
679001094530465792,1302,2912
678991772295516161,1239,2394
678969228704284672,486,1696
678800283649069056,951,2660
678798276842360832,1250,3580
678774928607469569,966,2889
678767140346941444,1438,3654
678764513869611008,501,1695
678755239630127104,3480,7357
678740035362037760,1785,3875
678708137298427904,2544,5744
678675843183484930,1554,2967
678643457146150913,443,2115
678446151570427904,1642,4122
678424312106393600,2668,5574
678410210315247616,1916,4369
678399652199309312,33352,81543
678396796259975168,443,1642
678389028614488064,441,1928
678380236862578688,956,2520
678341075375947776,566,1782
678334497360859136,271,1343
678278586130948096,6378,11796
678255464182861824,391,1635
678023323247357953,402,1988
678021115718029313,6693,14127
677961670166224897,1770,3519
677918531514703872,430,1391
677895101218201600,2214,4977
677716515794329600,1013,3145
677700003327029250,1517,3494
677698403548192770,334,1264
677687604918272002,889,2550
677673981332312066,1571,3434
677662372920729601,1020,2004
677644091929329666,836,1914
677573743309385728,759,2199
677565715327688705,480,1332
677557565589463040,1213,2501
677547928504967168,3814,7120
677530072887205888,236,1102
677335745548390400,1869,3122
677334615166730240,306,1388
677331501395156992,245,1127
677328882937298944,1569,3727
677314812125323265,556,1686
677301033169788928,430,1275
677269281705472000,738,2048
677228873407442944,1716,3641
677187300187611136,965,2802
676975532580409345,1121,2857
676957860086095872,843,2273
676949632774234114,417,1343
676948236477857792,910,2231
676946864479084545,394,1753
676942428000112642,791,2121
676936541936185344,5113,13032
676916996760600576,1876,3041
676897532954456065,748,2313
676864501615042560,739,2155
676821958043033607,16293,23618
676819651066732545,694,1851
676811746707918848,443,1450
676776431406465024,2094,5130
676617503762681856,1025,2966
676613908052996102,205,1110
676606785097199616,457,1924
676603393314578432,400,1191
676593408224403456,2252,4678
676590572941893632,130,935
676588346097852417,829,2381
676582956622721024,290,1230
676575501977128964,1164,2654
676533798876651520,580,1916
676496375194980353,555,1553
676470639084101634,4857,11847
676440007570247681,693,1755
676430933382295552,360,1427
676263575653122048,574,2124
676237365392908289,304,1250
676219687039057920,32301,77173
676215927814406144,606,1778
676191832485810177,1074,2328
676146341966438401,689,1961
676121918416756736,1204,2199
676101918813499392,1210,2875
676098748976615425,1495,3067
676089483918516224,447,1344
675898130735476737,596,1655
675891555769696257,899,2164
675888385639251968,1002,2425
675878199931371520,1454,4250
675870721063669760,596,1669
675853064436391936,1345,2737
675849018447167488,154,958
675845657354215424,920,2319
675822767435051008,556,1552
675820929667219457,239,1071
675798442703122432,3506,10433
675781562965868544,490,1654
675740360753160193,360,1190
675710890956750848,852,1925
675707330206547968,721,2016
675706639471788032,101,654
675534494439489536,433,1854
675531475945709568,398,1205
675522403582218240,295,1059
675517828909424640,472,1319
675501075957489664,6013,17436
675497103322386432,1345,3193
675489971617296384,622,1324
675483430902214656,1002,1870
675432746517426176,590,1553
675372240448454658,528,1722
675362609739206656,236,1067
675354435921575936,17795,33284
675349384339542016,2334,3975
675334060156301312,1337,2826
675166823650848770,1666,3669
675153376133427200,2690,6373
675149409102012420,1730,3794
675147105808306176,247,956
675146535592706048,325,1211
675145476954566656,932,2170
675135153782571009,510,1319
675113801096802304,806,1979
675111688094527488,260,981
675109292475830276,1172,2840
675047298674663426,339,1073
675015141583413248,1240,2747
675006312288268288,232,1003
675003128568291329,488,1575
674999807681908736,1135,2278
674805413498527744,366,869
674800520222154752,884,3056
674793399141146624,1121,2542
674790488185167872,255,1119
674788554665512960,217,826
674781762103414784,1240,2026
674774481756377088,486,1138
674767892831932416,816,1855
674764817387900928,245,796
674754018082705410,462,1382
674752233200820224,481,1479
674743008475090944,570,1427
674742531037511680,52,495
674739953134403584,404,1127
674737130913071104,96,658
674690135443775488,482,1162
674670581682434048,671,1633
674664755118911488,262,938
674646392044941312,508,1452
674644256330530816,277,1038
674638615994089473,596,1703
674632714662858753,597,1522
674606911342424069,102,946
674468880899788800,2117,6300
674447403907457024,364,1079
674436901579923456,404,1122
674422304705744896,551,1451
674416750885273600,144,689
674410619106390016,478,1216
674394782723014656,590,1517
674372068062928900,322,854
674330906434379776,76,566
674318007229923329,528,1434
674307341513269249,7144,11443
674291837063053312,6046,14895
674271431610523648,749,1588
674269164442398721,231,914
674265582246694913,875,1664
674262580978937856,464,1317
674255168825880576,570,1482
674082852460433408,174,761
674075285688614912,297,992
674063288070742018,2262,6437
674053186244734976,1331,3355
674051556661161984,496,1458
674045139690631169,654,1433
674042553264685056,132,732
674038233588723717,423,1113
674036086168010753,217,853
674024893172875264,1254,1799
674019345211760640,307,1144
674014384960745472,662,1579
674008982932058114,365,1212
673956914389192708,983,1959
673919437611909120,377,1178
673906403526995968,1653,3216
673887867907739649,256,940
673716320723169284,768,3105
673715861853720576,2131,3567
673711475735838725,303,1045
673709992831262724,280,856
673708611235921920,297,1091
673707060090052608,401,1106
673705679337693185,410,1266
673700254269775872,584,1449
673697980713705472,1995,3831
673689733134946305,664,1744
673688752737402881,504,1270
673686845050527744,449,1443
673680198160809984,479,1380
673662677122719744,367,1265
673656262056419329,247,721
673636718965334016,366,1116
673612854080196609,737,1607
673583129559498752,372,1199
673580926094458881,274,841
673576835670777856,571,1393
673363615379013632,311,1031
673359818736984064,683,1463
673355879178194945,589,1501
673352124999274496,547,1662
673350198937153538,218,752
673345638550134785,1300,2528
673343217010679808,277,979
673342308415348736,596,1283
673320132811366400,8107,13546
673317986296586240,265,879
673295268553605120,3222,7577
673270968295534593,374,1070
673240798075449344,747,1433
673213039743795200,858,2264
673148804208660480,643,1699
672997845381865473,735,1980
672995267319328768,302,963
672988786805112832,299,989
672984142909456390,550,1263
672980819271634944,1026,1830
672975131468300288,930,1692
672970152493887488,363,949
672968025906282496,556,1325
672964561327235073,650,1427
672902681409806336,514,1374
672898206762672129,430,910
672884426393653248,844,1554
672877615439593473,374,1040
672834301050937345,577,1319
672828477930868736,503,1262
672640509974827008,327,979
672622327801233409,502,1304
672614745925664768,598,1227
672609152938721280,394,1123
672604026190569472,404,1114
672594978741354496,617,1335
672591762242805761,341,955
672591271085670400,185,729
672538107540070400,372,1034
672523490734551040,174,645
672488522314567680,446,1115
672482722825261057,610,1146
672481316919734272,127,721
672475084225949696,713,1433
672466075045466113,550,1359
672272411274932228,3446,6476
672267570918129665,626,1504
672264251789176834,343,1146
672256522047614977,1576,2825
672254177670729728,754,1434
672248013293752320,622,1725
672245253877968896,162,689
672239279297454080,328,897
672231046314901505,1037,1838
672222792075620352,214,786
672205392827572224,1172,2272
672169685991993344,374,1024
672160042234327040,364,877
672139350159835138,722,1753
672125275208069120,1158,2413
672095186491711488,373,1005
672082170312290304,373,945
672068090318987265,525,1294
671896809300709376,4231,8514
671891728106971137,582,1338
671882082306625538,1401,3484
671879137494245376,690,1432
671874878652489728,566,1252
671866342182637568,507,1124
671855973984772097,453,908
671789708968640512,3537,7088
671768281401958400,533,1197
671763349865160704,941,1690
671744970634719232,784,1356
671743150407421952,236,745
671735591348891648,768,1459
671729906628341761,4417,8532
671561002136281088,7331,12867
671550332464455680,210,918
671547767500775424,606,1359
671544874165002241,1062,1983
671542985629241344,573,1097
671538301157904385,401,931
671536543010570240,416,1180
671533943490011136,589,1021
671528761649688577,263,845
671520732782923777,533,1407
671518598289059840,293,957
671511350426865664,734,1608
671504605491109889,3591,7044
671497587707535361,453,922
671488513339211776,478,1013
671486386088865792,208,579
671485057807351808,234,763
671390180817915904,742,1430
671362598324076544,297,1109
671357843010908160,150,399
671355857343524864,116,482
671347597085433856,434,956
671186162933985280,215,735
671182547775299584,351,1121
671166507850801152,356,878
671163268581498880,1122,1668
671159727754231808,82,375
671154572044468225,222,716
671151324042559489,157,672
671147085991960577,229,673
671141549288370177,665,1160
671138694582165504,411,925
671134062904504320,199,751
671122204919246848,2554,3493
671115716440031232,787,1371
671109016219725825,448,1152
670995969505435648,298,1105
670842764863651840,8855,24680
670840546554966016,196,592
670838202509447168,704,1115
670833812859932673,128,450
670832455012716544,222,736
670826280409919488,4114,5572
670823764196741120,197,781
670822709593571328,97,616
670815497391357952,1561,3181
670811965569282048,275,1135
670807719151067136,500,1164
670804601705242624,975,1971
670803562457407488,88,346
670797304698376195,240,739
670792680469889025,285,835
670789397210615808,245,662
670786190031921152,204,607
670783437142401025,401,822
670782429121134593,784,1569
670780561024270336,292,787
670778058496974848,74,329
670764103623966721,428,1077
670755717859713024,112,441
670733412878163972,521,967
670727704916926465,365,828
670717338665226240,502,1211
670704688707301377,375,771
670691627984359425,248,593
670679630144274432,287,751
670676092097810432,44,248
670668383499735048,5111,10739
670474236058800128,768,1522
670468609693655041,86,354
670465786746662913,559,975
670452855871037440,208,551
670449342516494336,672,1194
670444955656130560,2008,6752
670442337873600512,202,645
670435821946826752,522,1056
670434127938719744,656,1405
670433248821026816,114,329
670428280563085312,636,1387
670427002554466305,166,521
670421925039075328,640,1312
670420569653809152,320,629
670417414769758208,318,572
670411370698022913,911,2022
670408998013820928,229,557
670403879788544000,160,437
670385711116361728,213,562
670374371102445568,274,747
670361874861563904,69,330
670338931251150849,113,421
670319130621435904,1236,3873
670303360680108032,138,430
670290420111441920,292,706
670093938074779648,339,1028
670086499208155136,255,701
670079681849372674,1255,2226
670073503555706880,802,1582
670069087419133954,245,627
670061506722140161,347,769
670055038660800512,336,671
670046952931721218,180,646
670040295598354432,113,756
670037189829525505,280,588
670003130994700288,93,332
669993076832759809,86,327
669972011175813120,161,446
669970042633789440,62,304
669942763794931712,167,505
669926384437997569,106,373
669923323644657664,57,233
669753178989142016,406,816
669749430875258880,65,268
669684865554620416,90,515
669683899023405056,112,389
669682095984410625,136,348
669680153564442624,295,666
669661792646373376,445,802
669625907762618368,1840,3542
669603084620980224,367,950
669597912108789760,152,513
669583744538451968,936,1498
669573570759163904,143,435
669571471778410496,1033,1596
669567591774625800,56,236
669564461267722241,127,385
669393256313184256,78,368
669375718304980992,739,1332
669371483794317312,184,496
669367896104181761,160,467
669363888236994561,231,621
669359674819481600,127,370
669354382627049472,1290,2710
669353438988365824,266,648
669351434509529089,190,438
669328503091937280,424,1021
669327207240699904,118,578
669324657376567296,211,500
669216679721873412,409,1193
669214165781868544,169,441
669203728096960512,486,1004
669037058363662336,318,659
669015743032369152,379,737
669006782128353280,251,577
669000397445533696,6445,20973
668994913074286592,233,440
668992363537309700,352,746
668989615043424256,334,682
668988183816871936,477,899
668986018524233728,171,556
668981893510119424,312,537
668979806671884288,354,801
668975677807423489,587,1304
668967877119254528,24,144
668960084974809088,242,703
668955713004314625,72,282
668932921458302977,59,265
668902994700836864,102,320
668892474547511297,154,397
668872652652679168,304,530
668852170888998912,168,455
668826086256599040,139,433
668815180734689280,275,579
668779399630725120,375,706
668655139528511488,222,536
668645506898350081,536,889
668643542311546881,538,879
668641109086707712,545,1079
668636665813057536,496,1041
668633411083464705,1672,2815
668631377374486528,323,718
668627278264475648,118,319
668625577880875008,137,388
668623201287675904,782,1434
668620235289837568,43,202
668614819948453888,316,614
668587383441514497,1089,1673
668567822092664832,56,245
668544745690562560,230,515
668542336805281792,219,457
668537837512433665,77,253
668528771708952576,231,460
668507509523615744,109,326
668496999348633600,135,415
668484198282485761,238,429
668480044826800133,150,460
668466899341221888,523,882
668297328638447616,298,617
668291999406125056,31,245
668286279830867968,138,504
668274247790391296,232,824
668268907921326080,238,553
668256321989451776,625,1312
668248472370458624,496,988
668237644992782336,2881,6216
668226093875376128,105,299
668221241640230912,200,511
668204964695683073,197,554
668190681446379520,198,654
668171859951755264,195,491
668154635664932864,320,496
668142349051129856,284,568
668113020489474048,244,666
667937095915278337,795,1264
667924896115245057,113,301
667915453470232577,56,209
667911425562669056,308,493
667902449697558528,379,849
667886921285246976,1102,1883
667885044254572545,490,813
667878741721415682,121,391
667873844930215936,408,625
667866724293877760,1038,2997
667861340749471744,78,239
667832474953625600,63,291
667806454573760512,497,1048
667801013445750784,97,328
667793409583771648,334,697
667782464991965184,246,407
667773195014021121,57,236
667766675769573376,217,441
667728196545200128,152,378
667724302356258817,319,481
667550904950915073,35,0
667550882905632768,33,0
667549055577362432,2297,5782
667546741521195010,125,331
667544320556335104,529,863
667538891197542400,65,203
667534815156183040,542,814
667530908589760512,239,462
667524857454854144,1113,1688
667517642048163840,193,366
667509364010450944,2130,6759
667502640335572993,220,531
667495797102141441,271,514
667491009379606528,225,528
667470559035432960,100,253
667455448082227200,60,189
667453023279554560,89,303
667443425659232256,577,772
667437278097252352,237,447
667435689202614272,83,301
667405339315146752,220,460
667393430834667520,55,192
667369227918143488,163,362
667211855547486208,242,488
667200525029539841,260,607
667192066997374976,107,382
667188689915760640,414,738
667182792070062081,6190,14248
667177989038297088,54,190
667176164155375616,464,608
667174963120574464,82,239
667171260800061440,88,218
667165590075940865,1135,2670
667160273090932737,62,253
667152164079423490,17012,47400
667138269671505920,2197,4570
667119796878725120,127,326
667090893657276420,126,329
667073648344346624,121,398
667070482143944705,14,82
667065535570550784,46,164
667062181243039745,54,215
667044094246576128,50,183
667012601033924608,221,442
666996132027977728,94,243
666983947667116034,978,2524
666837028449972224,549,803
666835007768551424,80,209
666826780179869698,97,250
666817836334096384,248,511
666804364988780544,92,236
666786068205871104,483,749
666781792255496192,189,381
666776908487630848,172,347
666739327293083650,65,232
666701168228331520,217,424
666691418707132416,47,186
666649482315059201,614,1104
666644823164719104,79,228
666454714377183233,207,511
666447344410484738,19,101
666437273139982337,47,122
666435652385423360,53,163
666430724426358785,194,311
666428276349472768,81,163
666421158376562688,111,310
666418789513326592,45,122
666411507551481857,320,431
666407126856765440,38,105
666396247373291520,82,162
666373753744588802,88,183
666362758909284353,558,756
666353288456101888,71,213
666345417576210432,132,284
666337882303524864,88,192
666293911632134144,343,488
666287406224695296,63,142
666273097616637952,76,169
666268910803644416,35,100
666104133288665088,6345,13959
666102155909144576,11,77
666099513787052032,65,150
666094000022159362,71,160
666082916733198337,44,113
666073100786774016,158,315
666071193221509120,58,142
666063827256086533,212,462
666058600524156928,57,109
666057090499244032,138,286
666055525042405380,235,426
666051853826850816,827,1191
666050758794694657,57,130
666049248165822465,42,105
666044226329800704,136,289
666033412701032449,43,121
666029285002620928,46,125
666020888022790149,496,2516
